user_id,predict
2,2.2659926
7,64.04627
15,5.272573
18,114.71509
23,0.05678581
26,0.28132203
27,4.3595963
30,1.1660379
34,1.692373
37,3.5076687
44,92.62082
45,7.5172777
47,1.8908588
48,0.10291682
52,41.844303
53,217.7576
55,45.271866
58,0.14137058
59,31.643873
61,67.20133
63,5.8265457
67,29.718418
75,3.454987
80,6.928419
96,0.11291129
102,8.599806
104,1.9825075
110,40.541313
112,3.0659018
118,7.963378
131,9.412432
132,36.09969
133,14.5484
141,0.5619507
143,41.913963
145,7.5520425
147,107.05847
148,0.44371074
150,6.6984606
151,2.286322
152,18.941921
154,2.3514805
166,0.5114522
168,393.15762
169,8.083322
173,1.9212819
176,226.97478
179,7.8202868
183,0.31271324
186,0.19501588
187,0.8945157
196,8.0053
197,44.86552
198,656.9733
203,375.97162
209,22.091522
213,0.55834895
217,9.921746
221,0.8150709
231,37.154373
239,18.166004
243,1.3176967
244,25.045147
247,0.17024788
258,4.5150476
260,5.031664
263,257.5612
264,2.8273668
267,1.6087539
272,16.582918
280,26.054626
281,9.862862
283,89.52739
286,18.558475
288,61.498486
290,7.7512007
292,6.2425275
293,2.3645031
298,122.28543
300,7.9704075
304,5.8869767
309,22.539536
310,6.066641
312,6.6300087
313,0.8616622
315,21.510319
316,2.6932898
320,0.59236616
323,91.49194
324,1.3580066
332,78.06684
333,4.8353853
344,1.7983747
352,0.5671674
354,1.1834971
355,12.180915
356,5.559502
360,0.20031561
366,0.34715903
367,27.725157
370,169.93103
374,0.8644277
375,0.52095723
376,0.1436669
378,99.75222
381,119.06136
382,12.482754
384,0.6170118
386,0.6135544
387,23.173384
388,1.4619087
389,0.07410234
390,1.3592814
393,0.70776147
394,171.1576
396,0.5835852
397,25.668022
399,173.89328
400,6.8205643
401,2.6185317
402,17.429447
403,14.918619
406,1.6922742
411,3.1470203
414,233.96463
415,14.594603
417,17.767302
424,9.04774
431,30.487703
432,34.735565
437,11.724054
439,11.304425
441,5.2478447
442,35.432114
446,2.6176355
451,54.711357
457,18.851004
458,2.3373134
466,7.9326234
468,19.66394
469,42.807278
471,13.816839
473,45.294643
474,67.84869
483,45.675095
489,3.9373286
503,11.079605
515,0.07443633
517,16.159348
519,0.76529175
522,2.6816564
529,18.26318
532,56.62511
535,0.58469
536,0.0
540,4.8189125
543,32.601765
546,0.44006625
550,17.565649
551,0.8723068
552,7.61378
555,6.0982866
557,0.12017119
558,78.7883
564,0.76044446
569,2.9728858
578,5.488045
581,0.13807286
587,253.09683
590,16.964905
598,9.900105
599,69.565155
603,3.75524
604,1.3638127
610,15.638062
613,21.491596
617,26.465302
626,7.8188906
628,15.115266
631,0.32371825
632,1.1960137
633,105.443565
640,35.677704
647,1.5435236
651,62.69628
652,10.40275
654,4.6739283
659,66.44122
665,0.48465386
668,168.41074
670,0.36667305
673,50.92107
675,6.652802
685,8.207973
692,2.7245154
693,17.093796
694,0.54303294
697,136.68918
703,0.023200672
714,1.0040902
719,43.482143
723,0.21589808
726,54.700123
731,0.4753138
736,50.521683
738,22.113422
745,187.56555
746,1.2378211
750,24.5376
762,1.0232191
763,0.80204844
765,2.396543
766,0.13744868
767,0.5974075
768,15.0341015
770,56.415535
782,13.120267
783,0.51761645
785,7.0650983
786,16.458244
791,2.0715158
793,47.396103
796,1.0168126
797,58.145718
798,8.865983
799,2.1057255
803,73.47872
812,4.948205
824,6.917263
827,0.29226565
830,4.874668
832,16.573463
834,2.188839
837,13.284106
839,49.50816
843,15.554998
845,30.821886
847,2.3057106
850,3.1893942
851,7.9351306
852,92.51757
854,30.28856
855,257.091
856,17.8157
860,40.661526
862,2.039666
875,9.590726
876,2.461472
877,3.4423025
880,19.637653
884,18.478262
885,3.131576
886,94.0097
887,9.330278
897,0.89503294
905,1.1894057
908,1.8823712
909,18.17783
910,0.0
916,30.789772
919,31.27665
921,11.917476
933,0.58393544
935,49.954716
936,49.81156
940,3.6676054
943,14.671928
948,0.7697994
949,0.5213725
951,1.1037259
952,2.225801
953,0.36280268
959,8.493748
963,1.1578176
969,176.45113
979,266.34528
980,3.5046535
981,60.555477
984,0.71940774
989,1.144034
994,7.381642
997,0.55286855
999,40.34077
1003,1413.444
1010,22.67946
1014,4.5583577
1016,77.79841
1023,3.040434
1025,18.246477
1031,102.2333
1033,52.497593
1038,5.3115273
1039,1.7259898
1045,1.2949427
1053,87.137955
1056,0.5436007
1060,346.4175
1061,24.07323
1065,4.0018363
1070,52.159668
1078,83.93777
1081,363.7123
1088,0.27948308
1090,5.8676105
1093,6.54838
1098,0.8051682
1099,0.35461864
1105,8.045123
1106,27.199646
1107,174.94278
1109,11.142144
1110,671.5959
1114,32.654865
1120,18.526703
1125,1.9397055
1128,1.696568
1129,8.64966
1136,24.505411
1137,1.0469313
1141,1.7616544
1144,2.033762
1149,0.06808052
1151,8.389632
1157,0.056536656
1165,86.8283
1171,0.17073849
1173,29.77247
1180,0.98977757
1181,1.0350587
1182,4.413347
1183,55.14761
1188,15.101003
1191,0.5773305
1193,39.56325
1195,0.061611447
1197,34.67259
1200,0.9519695
1203,259.37225
1204,8.430248
1214,120.90641
1220,0.75286466
1228,0.05788971
1234,2.5017014
1239,1.5426208
1241,313.70767
1242,0.10045279
1244,63.409294
1245,35.44557
1249,18.573357
1250,23.573668
1254,4.3913574
1258,14.360212
1261,140.87941
1263,19.30145
1266,23.558578
1271,6.3221908
1273,1.4192479
1276,3.2661202
1278,2.991312
1279,1.1927903
1280,66.724785
1284,1.178447
1286,41.375984
1294,0.05165761
1298,0.87138057
1304,26.38861
1307,11.785445
1310,391.66925
1311,8.068519
1319,66.149445
1322,15.43073
1329,8.831344
1338,15.06417
1341,13.865347
1342,1.7805531
1348,26.66145
1351,3.7474852
1352,0.10133444
1353,3.3625648
1361,0.07572716
1365,1.0001323
1368,1130.511
1369,3.6934867
1370,6.3133764
1382,14.280234
1383,17.05297
1384,2.6765966
1389,730.54767
1390,4.5297217
1392,2.1495647
1393,0.5093515
1394,21.455189
1400,2.4642239
1403,40.33733
1407,31.596401
1408,75.60056
1411,4.1331778
1412,1.0481972
1416,3.459848
1417,4.7223287
1419,15.324304
1420,0.7898772
1421,91.93541
1430,3.5081205
1431,10.473011
1433,0.27579147
1440,3.88898
1443,291.77148
1444,6.9043546
1446,5.8197637
1449,11.506655
1450,0.8345656
1458,6.569036
1459,348.00937
1462,16.498083
1468,110.48702
1470,0.7958964
1471,7.510528
1472,2.6116219
1478,9.212086
1480,0.0
1484,18.24618
1485,52.015755
1489,123.46537
1490,0.33471462
1491,138.19362
1500,212.7232
1501,93.519325
1512,10.111368
1518,0.6448382
1524,1.7601815
1526,12.625786
1528,295.61407
1530,137.17476
1534,0.15674894
1539,32.433846
1544,38.146404
1551,75.784584
1559,37.77657
1562,0.21276665
1563,0.13644084
1564,1.8077393
1565,1.2207805
1566,18.32066
1571,4.3911324
1575,5.4996305
1585,3.7200086
1589,2.7234366
1591,0.2331285
1593,2.731016
1600,0.03434455
1601,0.60130894
1605,0.19911255
1606,0.20643704
1607,135.45055
1617,9.809764
1619,1.2123622
1623,3.685002
1624,0.009196591
1627,14.846025
1628,42.092968
1630,17.582685
1634,1624.8864
1638,5.1981134
1650,0.29531205
1654,13.360401
1656,0.7964435
1660,2.308603
1665,1.3564394
1667,10.480276
1675,269.07523
1679,27.71955
1680,2.3534424
1683,8.897469
1689,516.0292
1691,2.2806273
1702,111.51895
1705,0.9278809
1708,124.75107
1709,9.284013
1711,21.961477
1712,46.779613
1716,0.3595363
1725,0.20632918
1727,5.2820616
1729,3.0016947
1730,27.379198
1733,8.04257
1734,1.0881585
1742,3.8947082
1744,130.26683
1745,31.628344
1749,2.1489813
1752,1.8985128
1755,6.125022
1757,5.8027854
1760,14.549353
1764,80.566505
1766,19.098696
1771,20.155338
1772,39.667957
1779,0.53724074
1781,30.610424
1782,24.69228
1784,7.7251544
1787,45.272022
1788,14.131758
1789,27.292568
1803,513.9941
1818,24.540443
1832,5.216186
1835,1.3811487
1838,1.7455345
1839,1.1078315
1840,19.893763
1852,2.6367347
1857,3211.5017
1859,3.1616373
1865,472.72226
1866,3.6319168
1867,3.1666386
1869,1.473797
1870,0.7686907
1871,3.1329913
1873,0.39664704
1883,17.821026
1890,55.42236
1901,20.891062
1910,2.0750155
1915,4.1448603
1922,0.5494013
1923,31.081602
1925,33.193535
1927,0.35516456
1933,14.655873
1934,11.544296
1935,51.256157
1936,15.666799
1937,8.215802
1939,73.93834
1940,11.214614
1941,1.184306
1942,0.06418437
1946,2.7176752
1949,7.351531
1950,19.77915
1959,0.1033792
1962,95.9813
1965,5.77409
1968,0.8130103
1969,0.03371466
1974,9.8712015
1975,0.057348832
1977,14.354983
1984,109.92547
1990,0.77334636
2002,0.480197
2007,110.230606
2016,14.521155
2024,49.576508
2028,1.002869
2032,3.2641084
2042,3.0347807
2044,12.393132
2047,0.19364566
2048,189.2474
2052,1.3310218
2054,4.8779526
2055,109.919014
2056,90.06064
2060,1.5035813
2063,2.8437645
2068,5.8524375
2072,0.38813612
2073,5.0831466
2075,1.8073959
2077,164.79698
2078,23.701668
2082,8.886171
2086,9.031134
2097,2.1407893
2101,89.4838
2102,19.370556
2112,79.19066
2113,0.0
2117,2.1935391
2125,21.206345
2129,45.363968
2134,0.4516304
2146,32.434322
2148,4.3405275
2152,1.6789719
2155,6.759782
2156,4.031737
2167,119.076935
2171,1.7180139
2172,9.066645
2177,0.19862263
2180,144.2433
2181,1.0141456
2187,2.4244008
2192,52.222595
2193,0.040642504
2195,2.4142907
2196,145.54713
2200,22.628603
2206,89.970146
2212,0.60621125
2213,385.0966
2215,3.3781302
2218,0.3272466
2224,15.624255
2232,8.019776
2235,20.377722
2236,0.5685123
2238,97.19699
2251,7.3542256
2252,11.861389
2253,1229.0945
2262,417.85297
2264,2.1152198
2265,1.6827945
2267,121.523384
2274,3.4395242
2275,0.11314004
2277,61.86987
2278,1.1672076
2284,29.830544
2289,1.2161468
2290,2.330391
2296,6.0971375
2297,67.692795
2299,14.755046
2303,30.179333
2304,3.010871
2308,65.237
2310,4.904091
2318,3.128732
2329,3.3443189
2330,25.082916
2335,115.02931
2337,507.58786
2341,0.6674314
2342,2.1354537
2347,3.8385246
2348,5.689816
2349,556.6438
2352,1.7264909
2355,85.29875
2358,0.05706149
2363,18.55
2365,19.779606
2374,120.25999
2376,14.662892
2378,55.942814
2383,5.8087635
2385,3.0727215
2386,2.3690488
2389,3.4183784
2402,0.70965135
2407,26.447142
2408,130.67902
2414,156.16313
2418,43.387653
2422,21.38842
2429,1.5783029
2430,0.6791271
2434,1.4355706
2436,1.6240263
2445,0.94345224
2447,492.10904
2454,11.628578
2455,349.42712
2457,38.863876
2459,1.0230018
2462,133.42651
2465,180.92607
2476,428.48068
2478,35.814777
2482,18.530098
2486,4.46155
2490,27.772528
2493,12.209291
2495,33.678318
2496,10.154455
2502,11.333135
2503,36.81432
2505,1.3674091
2511,17.619837
2513,62.480423
2514,57.79471
2516,11.330042
2520,40.415413
2523,258.3636
2524,0.019730527
2533,0.35657367
2534,2.090779
2537,31.812458
2539,3.8269477
2541,38.725857
2542,40.414158
2555,8.728373
2557,0.15704904
2558,38.314266
2560,0.7810185
2564,3.1694403
2566,0.040810734
2567,1.4551184
2574,1275.8643
2581,9.805131
2587,48.565384
2593,27.909233
2609,9.840016
2611,0.07196257
2613,0.33356032
2615,7.517436
2617,19.755745
2620,1.4231354
2623,50.716305
2624,0.26216394
2628,0.7281909
2630,1.5408591
2634,15.860073
2641,222.71794
2642,0.77056986
2643,6.8393893
2653,618.3372
2662,37.38462
2664,2.8763545
2670,4.6461363
2678,6.6898203
2681,1.602643
2687,1.3542633
2688,1.6874012
2690,10.307757
2692,46.33905
2693,0.0
2698,145.06549
2699,44.887154
2705,32.14659
2714,12.003244
2720,23.444096
2726,54.670357
2734,56.663013
2735,35.5492
2736,90.95588
2740,642.39923
2747,11.3304825
2749,89.520996
2752,1.389775
2753,0.22548942
2754,6.966917
2756,63.76176
2765,4.3224077
2774,35.810707
2780,170.86371
2783,73.48689
2785,0.0
2789,0.6365778
2792,45.52772
2803,11.37342
2810,52.967876
2815,132.26857
2823,1.3387936
2824,2.5521755
2829,0.10961431
2833,8.716039
2839,13.980994
2840,15.418578
2847,43.01465
2848,17.437899
2852,1.1128864
2853,83.74964
2860,0.5252995
2861,254.8316
2866,32.56559
2868,18.353056
2871,2.1471577
2874,2.1094732
2876,43.063232
2880,100.8882
2882,0.71095234
2883,0.42852694
2888,7.6237297
2897,9.112147
2899,10.944898
2903,30.342556
2907,38.924847
2910,53.860268
2912,1.5033637
2913,0.16802768
2915,29.611273
2916,51.104652
2918,118.93296
2923,1.4160365
2924,12.3688545
2926,0.16024184
2942,49.798504
2946,7.186523
2948,47.88521
2953,9.878718
2955,5.218079
2962,4.550658
2963,18.547752
2966,0.32732633
2968,2.227281
2971,22.322735
2977,1.3190014
2978,17.692226
2982,611.1988
2983,0.0
2985,1345.4989
2990,0.38494903
2994,7.340388
2996,0.25658816
3001,29.761467
3003,1.4543272
3005,0.42516333
3011,0.88907707
3014,8.367845
3018,2.3238146
3021,13.740056
3025,98.500435
3027,34.964947
3029,5.3478937
3046,46.692024
3051,0.3542492
3059,12.767108
3070,0.4203794
3074,2.0937598
3076,16.858875
3077,60.36171
3078,17.028412
3080,0.17565049
3085,40.349316
3088,2.3544133
3092,2.091663
3105,117.72249
3107,7.6618505
3109,0.14513808
3110,12.958483
3117,97.0052
3119,434.46817
3124,12.212091
3125,1.103383
3128,0.66015553
3135,0.4171076
3136,80.93953
3139,10.732351
3143,5.741783
3144,3.0495677
3152,22.40852
3161,2.0426526
3167,28.753918
3172,1.9503174
3174,0.27945408
3178,44.77044
3180,0.05143824
3186,15.313953
3202,1.9539016
3209,95.09233
3212,0.9145222
3220,2.4916708
3225,37.31496
3228,65.74791
3230,12.617604
3235,2.9653692
3236,1.3274654
3252,15.580136
3260,142.8316
3261,6.959894
3262,189.23407
3263,19.62632
3264,6.5970283
3267,4.8996787
3273,57.220894
3275,33.232384
3276,35.154613
3279,7.93279
3281,128.97244
3288,0.0
3290,89.78538
3293,17.222973
3296,68.36506
3299,21.340874
3311,1.3840214
3314,0.9035238
3319,4.7559214
3323,0.18670322
3324,52.491726
3326,3.2071073
3335,0.2046507
3340,57.551136
3342,8.004162
3348,0.2961548
3349,12.339922
3350,29.804762
3351,8.255093
3355,3.1978893
3356,0.7882335
3358,71.040184
3360,61.23147
3368,8.802109
3369,54.19529
3379,2.0406117
3382,190.48918
3384,4.305742
3386,1.2117623
3387,0.90499777
3390,46.911324
3394,234.18085
3396,73.437965
3400,52.0649
3405,41.34017
3406,4.7884655
3407,143.40439
3408,124.052895
3410,0.0
3427,23.171148
3428,6.040052
3429,111.04256
3430,14.79872
3439,1.6940457
3441,78.790695
3451,0.7492474
3459,4.2693624
3463,17.381006
3464,62.867416
3466,1.1858194
3468,148.09624
3477,34.614376
3482,5.075807
3484,1.4334698
3497,27.09481
3501,9.70199
3505,10.966083
3520,126.26554
3522,22.332384
3524,3.8980937
3525,38.52609
3526,48.586918
3536,0.046921395
3540,0.86876875
3541,672.1028
3553,25.082338
3554,426.9793
3555,0.39486337
3566,34.252323
3573,0.365051
3575,22.327255
3581,2.922037
3584,2.4524415
3585,0.9720292
3588,0.6841098
3593,32.327755
3594,1.2589762
3596,7.964137
3601,3.6926649
3608,1.388752
3610,1.7014685
3615,309.29578
3637,13.99649
3639,7.1177773
3645,735.8874
3647,0.110567376
3651,1.1950741
3653,4.8091483
3654,0.23393403
3660,9.148396
3661,0.06994568
3662,4.400044
3664,0.11063199
3668,4.2849774
3671,16.325712
3676,294.16916
3685,49.309975
3687,0.0
3694,50.205006
3695,81.66217
3698,32.625164
3701,2.6490657
3703,9.064557
3704,8.111106
3710,419.46545
3714,8.830957
3716,4.630181
3718,21.475965
3725,1.8335315
3727,5.4393063
3731,4.083783
3733,42.391834
3736,0.37309313
3740,17.863556
3745,55.774418
3748,4.3327813
3750,6.3085694
3751,0.3102496
3753,56.128975
3759,0.2540104
3765,1.4223351
3766,0.44171795
3769,28.722946
3770,467.02866
3778,3.0727732
3789,24.895924
3790,3.3325896
3794,6.943141
3801,10.05539
3812,0.98356456
3820,0.56939995
3828,6.590858
3833,18.298124
3836,1.631365
3838,2.588529
3843,71.02985
3844,2.3150868
3848,0.45879698
3855,2.587999
3856,23.23298
3863,1.8158016
3864,0.33644432
3866,0.8292105
3873,3.809117
3874,0.35452142
3876,6.7428446
3877,12.922883
3888,8.884081
3893,9.884752
3898,3.117536
3903,1.7308874
3905,48.049637
3914,2.3507943
3915,0.06294059
3919,4.16133
3920,0.32452577
3930,5.732425
3938,22.998106
3941,23.020947
3942,6.8702445
3946,4.5673585
3958,10.148824
3960,36.808403
3961,0.9447454
3967,0.7448792
3973,10.662112
3987,0.6253966
3997,11.797241
3999,42.816334
4005,0.9889205
4006,95.423355
4008,2.1549726
4013,2.9810119
4017,43.039455
4019,36.198116
4020,10.130671
4022,30.276142
4027,4.4011564
4032,3.1533396
4033,9.156676
4039,16.177094
4046,6.5367146
4047,13.607238
4049,0.1795798
4050,8.297283
4052,330.62338
4054,115.77863
4062,2.256673
4069,3.1826525
4070,37.091015
4076,0.2601752
4082,15.317797
4083,13.072161
4087,0.6127981
4089,112.01434
4096,9.742929
4104,14.294435
4105,198.31607
4107,17.778858
4108,92.02625
4111,1.2423428
4114,10.652437
4125,1.912275
4126,0.89392406
4144,1.7645053
4145,192.91249
4149,20.142727
4154,35.26965
4163,0.6005704
4178,20.49547
4180,2.5523496
4182,7.945234
4183,2.9641418
4186,211.1932
4187,7.6634865
4198,25.758926
4202,15.813148
4203,0.77273464
4208,35.165478
4209,51.691776
4210,98.1796
4212,36.83056
4217,6.203065
4218,0.35104555
4222,1.9330533
4225,0.26508838
4226,5.6366587
4227,0.31253767
4232,23.483145
4233,0.8199439
4239,1474.2971
4240,902.682
4241,0.04311038
4242,0.9481053
4243,30.741907
4245,8.29362
4256,8.607879
4257,99.47142
4258,0.26707914
4260,62.71375
4262,104.57166
4266,3.6752465
4270,14.418389
4271,0.0042150393
4272,4.702789
4278,4.255685
4279,48.25737
4290,4.56832
4292,19.51029
4294,5.111024
4295,24.100637
4296,0.9109273
4299,6.2834787
4307,3.6052792
4320,1.227336
4324,0.0
4325,0.084543966
4331,2.6398647
4333,24.805286
4334,1.2813972
4336,24.5364
4343,3.004976
4347,21.45733
4349,1.9729772
4351,1.4469973
4355,1.0410256
4356,0.4810633
4358,64.80897
4359,2.6577666
4362,12.670339
4363,14.726996
4366,0.34689054
4371,46.989292
4377,69.16243
4378,6.2055693
4380,0.05435018
4381,1.7993133
4385,0.761193
4386,92.19532
4396,33.604492
4409,0.54484546
4410,89.67159
4411,176.03589
4419,0.2320068
4422,1.7937206
4426,24.084131
4432,20.33377
4436,1.9296029
4439,15.473033
4440,3.2952402
4447,1197.2556
4452,0.77851456
4457,13.238942
4465,31.67301
4466,1.9631473
4476,24.492943
4484,5.378959
4486,22.670418
4496,2.8996918
4497,8.386899
4498,2.5579019
4502,0.08633142
4504,31.121338
4505,11.849932
4511,9.4483385
4514,2.809893
4518,0.8124251
4519,7.814428
4526,0.22757502
4527,65.34514
4528,0.71396095
4529,32.983887
4532,14.585288
4534,43.54138
4535,19.151533
4542,516.8155
4543,0.41780144
4556,2.2500966
4557,17.042744
4558,27.874592
4570,39.79567
4574,3.6726923
4579,84.72473
4580,17.722958
4582,1.0488201
4585,88.61878
4588,9.23157
4594,1.9265978
4595,2.2852595
4597,17.211615
4603,2.1605344
4607,1.6417334
4609,4.8876657
4616,66.136154
4619,1.8818734
4620,4.904925
4622,18.492031
4624,5.234042
4638,4.4469275
4640,13.177469
4642,31.09753
4646,14.062365
4649,1.1698452
4651,0.21681479
4658,2.119113
4662,15.600713
4665,4.457316
4666,4.9304085
4670,4.7130866
4671,1.7711887
4672,1.1062523
4674,2.122787
4679,41.581394
4681,4.172812
4688,24.791588
4689,7.108947
4691,3.2314544
4701,0.050628345
4702,2.8157167
4704,4.835665
4706,89.73132
4710,15.753962
4712,285.9671
4720,1.3461137
4725,29.658743
4743,0.8559625
4756,49.983562
4757,12.588532
4760,63.745026
4766,0.21159732
4767,11.658985
4768,1.6195616
4770,0.7073629
4772,0.2747787
4773,0.33265224
4779,0.51535666
4780,0.6668936
4782,853.78723
4787,1.1119572
4793,20.88195
4794,1.4445081
4795,1.4209951
4801,111.02578
4802,0.03566671
4806,178.36916
4807,0.88023233
4808,7.5264244
4811,23.856766
4817,4.385468
4819,5.315814
4820,2.2734082
4822,7.146276
4823,5.3166904
4824,3.3715768
4827,11.22324
4838,0.7129227
4843,96.86417
4844,51.74291
4847,0.24834412
4851,36.634872
4852,164.92502
4854,0.66254675
4856,1.9003077
4857,2.609987
4859,0.2312175
4861,42.11291
4868,0.26582274
4872,153.20662
4874,86.58949
4878,0.55782884
4884,0.96786135
4886,0.28286508
4892,3.0519285
4894,177.96599
4904,9.730667
4906,2.3554833
4913,0.433148
4914,0.24764876
4917,3.4735289
4918,78.00108
4920,0.2917913
4921,0.20495662
4922,2.305372
4926,219.2636
4927,7.521155
4936,17.279266
4937,1.7527924
4940,76.34158
4942,4.2856617
4944,4.715015
4947,0.0734595
4949,99.869705
4951,0.8958238
4961,37.802048
4962,8.770636
4965,96.7198
4976,2.271064
4979,2.7689652
4980,0.9383126
4985,4.411781
4986,1.6308315
4988,14.105581
4991,3.8237915
4992,4.245562
4994,6.1622224
4997,4.640325
4998,156.86435
5002,22.212252
5004,185.12953
5010,36.155933
5012,3.7511964
5020,4.517023
5021,6.035453
5025,18.76688
5026,3.2424228
5028,5.629506
5029,146.17424
5030,0.41975304
5032,12.539652
5034,68.609886
5036,16.174316
5041,181.18877
5048,21.43955
5060,2.7022412
5066,59.63962
5067,5.151654
5070,99.02351
5071,0.9136478
5076,132.7195
5077,86.97177
5081,41.0121
5084,1.1311158
5085,0.24044545
5088,0.47218978
5089,10.874105
5090,0.15436251
5092,14.478004
5093,0.48910213
5098,2.524776
5104,36.48603
5106,20.304102
5111,8.934314
5112,1.1921358
5115,3.6055758
5120,31.705503
5121,60.866364
5122,0.7578192
5123,1.1850113
5125,12.59209
5132,1.1118141
5133,0.06352287
5134,0.1972751
5135,16.54275
5140,2.8179476
5141,0.4881458
5142,3.6010826
5144,139.60805
5154,14.761808
5158,2.0213075
5159,0.51079994
5160,101.770195
5164,2.6521347
5169,1.8856817
5171,0.8193109
5175,0.80810195
5177,6.396674
5181,44.082874
5184,0.34233287
5185,0.16347703
5186,0.015622512
5191,3.9422626
5198,70.985825
5203,1.6854739
5205,8.080204
