user_id,predict
2,2.154470
7,83.300842
15,5.357903
18,144.980964
23,0.186435
26,0.361094
27,4.090139
30,0.748327
34,1.182777
37,3.505958
44,89.410281
45,10.229723
47,1.590506
48,0.005901
52,40.378339
53,253.061417
55,43.664412
58,0.202514
59,40.983867
61,71.952463
63,4.557800
67,31.438879
75,3.886774
80,6.642265
96,0.173575
102,9.168732
104,1.606970
110,44.061512
112,2.776314
118,7.790107
131,10.059791
132,33.386600
133,18.594979
141,0.441107
143,49.080066
145,5.675174
147,125.364924
148,0.515076
150,6.524298
151,3.090871
152,14.504850
154,1.691918
166,0.478817
168,414.246784
169,7.728002
173,1.859671
176,279.666784
179,8.140025
183,0.308246
186,0.256852
187,0.738190
196,7.598735
197,55.302658
198,644.935231
203,387.497821
209,24.946171
213,0.464647
217,8.683354
221,0.702169
231,36.298763
239,22.270319
243,1.439665
244,22.320284
247,0.218640
258,5.245018
260,5.504452
263,295.035775
264,2.289447
267,1.454871
272,18.847489
280,19.897871
281,9.872714
283,109.442177
286,20.213229
288,75.732809
290,7.091606
292,6.642622
293,3.200284
298,145.946427
300,9.266640
304,5.808471
309,21.890335
310,4.026531
312,5.509354
313,0.871606
315,22.070075
316,1.717267
320,0.454671
323,86.594984
324,1.119654
332,90.075448
333,4.135852
344,2.243575
352,0.824777
354,0.956549
355,12.261252
356,4.688227
360,0.260843
366,0.249645
367,23.427019
370,179.249403
374,0.948275
375,0.557992
376,0.136848
378,107.824157
381,146.359875
382,18.386852
384,0.724753
386,0.654603
387,27.087496
388,1.205695
389,0.175806
390,1.138116
393,0.888834
394,189.609663
396,0.664949
397,36.546081
399,197.332502
400,7.008559
401,3.185587
402,19.250177
403,15.042654
406,1.450400
411,3.463219
414,228.615691
415,18.058184
417,14.884263
424,6.724821
431,33.176731
432,38.119298
437,13.484056
439,10.375663
441,5.913953
442,38.735843
446,2.732940
451,55.634024
457,23.992990
458,1.606481
466,5.849193
468,20.897799
469,39.318432
471,17.457134
473,59.074966
474,74.829771
483,38.116554
489,3.280883
503,9.928137
515,0.228035
517,20.380987
519,0.725390
522,2.120569
529,22.891718
532,33.189885
535,0.627398
536,0.000000
540,6.163616
543,29.663625
546,0.455205
550,17.672709
551,0.674886
552,6.443372
555,4.704231
557,0.259368
558,70.232566
564,1.029667
569,3.608931
578,6.180120
581,0.206643
587,242.781163
590,19.905504
598,8.912134
599,81.121579
603,3.111251
604,1.529530
610,21.188935
613,23.383404
617,31.818060
626,6.905663
628,16.346021
631,0.308808
632,1.211314
633,104.149389
