user_id,predict
2,1.969131
7,77.558033
15,7.415034
18,133.915855
23,0.472446
26,0.654994
27,4.518155
30,0.975210
34,1.189216
37,3.521053
44,76.585046
45,12.421533
47,2.025148
48,0.190962
52,37.200643
53,233.951089
55,39.363440
58,0.473000
59,37.867577
61,69.372386
63,4.813843
67,20.061700
75,4.112037
80,7.312284
96,0.419227
102,8.012304
104,1.680698
110,39.719587
112,3.198260
118,8.019324
131,10.367686
132,30.386481
133,18.341249
141,0.546823
143,42.783072
145,5.545373
147,124.472865
148,0.707572
150,6.409265
151,3.816611
152,14.890441
154,1.645608
166,0.634316
168,419.116108
169,7.048205
173,1.786979
176,262.172763
179,8.774536
183,0.422801
186,0.490656
187,1.037815
196,6.207976
197,46.937815
198,652.623205
203,311.026139
209,26.052584
213,0.620339
217,9.336834
221,1.088866
231,35.432376
239,24.447185
243,1.622837
244,19.763924
247,0.556789
258,5.287263
260,5.668165
263,230.768264
264,2.792012
267,1.554415
272,16.910923
280,25.258552
281,11.260988
283,100.296487
286,22.285420
288,74.547457
290,5.376641
292,6.994309
293,3.058751
298,130.161786
300,9.513679
304,8.254653
309,18.449216
310,4.112496
312,4.588238
313,1.188235
315,22.364394
316,2.119556
320,0.503401
323,82.894846
324,1.040993
332,108.341243
333,3.951711
344,2.453547
352,1.117386
354,1.032458
355,12.904363
356,4.625090
360,0.518564
366,0.361989
367,17.726719
370,150.246193
374,1.023094
375,0.862441
376,0.458356
378,111.092672
381,153.853171
382,20.547405
384,0.967747
386,0.893072
387,23.141548
388,1.297058
389,0.436898
390,1.784856
393,1.161293
394,194.071722
396,1.088546
397,33.344286
399,174.962072
400,6.831611
401,3.040704
402,16.715295
403,13.354217
406,1.549067
411,2.988663
414,185.115909
415,22.063722
417,14.820227
424,6.575373
431,29.847956
432,39.487559
437,14.562848
439,8.167127
441,4.957652
442,41.332233
446,2.962434
451,44.485804
457,20.322366
458,1.885644
466,6.226743
468,21.916259
469,34.166789
471,15.926584
473,47.494742
474,77.344786
483,34.892779
489,2.831643
503,10.202433
515,0.409313
517,17.985867
519,1.036361
522,2.263583
529,21.814939
532,39.416215
535,0.868154
536,0.301016
540,6.295590
543,27.154924
546,0.641553
550,15.584305
551,0.726136
552,5.029102
555,4.436388
557,0.387353
558,61.396800
564,1.411711
569,4.672226
578,6.411121
581,0.509312
587,245.247780
590,18.450999
598,9.620909
599,66.759404
603,2.241689
604,1.492396
610,20.004453
613,21.941363
617,27.676450
626,6.507198
628,22.830478
631,0.515406
632,1.311412
633,94.974498
640,16.708666
647,2.314134
651,40.139322
652,11.049205
654,5.037945
659,54.395804
665,0.432286
668,171.347798
670,0.676482
673,46.352216
675,5.666619
685,9.066837
692,2.627514
693,16.801434
694,0.825083
697,152.946838
703,0.380676
714,0.749350
719,40.418401
723,0.531855
726,59.145376
731,0.723738
736,48.369992
738,24.375822
745,188.146671
746,1.292362
750,23.848068
762,1.052960
763,0.918645
765,2.539734
766,0.450654
767,1.063240
768,13.013630
770,72.368586
782,13.871106
783,0.566105
785,7.270884
786,12.435365
791,2.737874
793,46.355359
796,1.168156
797,59.801302
798,5.125583
799,1.987837
803,55.853955
812,5.049306
824,3.452650
827,0.571072
830,5.113380
832,14.538228
834,1.940147
837,15.713106
839,41.201122
843,12.633613
845,26.520824
847,2.387482
850,3.741829
851,6.272013
852,91.565443
854,30.382581
855,287.988272
856,23.258886
860,42.634055
862,2.269647
875,10.144382
876,2.190722
877,3.231454
880,19.704110
884,14.232457
885,2.938987
886,102.143444
887,8.385175
897,1.192399
905,1.281942
908,2.504587
909,13.664271
910,0.296104
916,42.597488
919,34.309289
921,11.623256
933,0.917287
935,44.299889
936,46.543409
940,2.571852
943,16.196712
948,0.994299
949,0.659648
951,0.687624
952,2.380733
953,0.700068
959,8.460158
963,1.975181
969,232.311258
979,240.288850
980,3.744781
981,50.620034
984,1.575933
989,1.357512
994,10.330477
997,0.991683
999,42.724982
1003,1433.814326
1010,21.690067
1014,4.211869
1016,119.088723
1023,2.274795
1025,13.327840
1031,104.811821
1033,51.474187
1038,5.261602
1039,1.751570
1045,1.552244
1053,79.772318
1056,0.678472
1060,336.974533
1061,23.385181
1065,3.563668
1070,62.033860
1078,82.632831
1081,335.164559
1088,0.490647
1090,6.841449
1093,4.804006
1098,1.182506
1099,0.496877
1105,5.435328
1106,36.889615
