user_id,predict
2,3.416913
7,68.994654
15,11.796592
18,119.394325
23,0.633037
26,0.633037
27,7.181685
30,0.633037
34,0.633037
37,0.633037
44,138.104998
45,16.950161
47,2.572062
48,0.633037
52,26.785196
53,233.756393
55,32.372427
58,0.633037
59,47.596388
61,221.636024
63,7.181685
67,34.062785
75,3.414580
80,10.588128
96,0.633037
102,13.569766
104,0.633037
110,29.884138
112,3.962677
118,9.424535
131,22.535535
132,43.861871
133,20.069430
141,0.633037
143,42.586045
145,3.416913
147,55.491448
148,0.633037
150,7.181685
151,2.572062
152,6.238546
154,0.633037
166,0.633037
168,343.819490
169,3.416913
173,5.761210
176,309.234204
179,16.950161
183,0.633037
186,0.633037
187,0.633037
196,7.181685
197,48.277595
198,398.242706
203,429.525905
209,44.354480
213,0.633037
217,11.796592
221,2.572062
231,22.996270
239,18.365104
243,2.572062
244,10.906870
247,0.633037
258,16.950161
260,3.962677
263,203.070507
264,2.572062
267,6.238546
272,64.852414
280,16.950161
281,11.796592
283,86.423138
286,22.854152
288,56.107559
290,3.954120
292,4.877891
293,2.359966
298,122.979080
300,10.588128
304,9.761827
309,30.799664
310,0.633037
312,5.761210
313,0.633037
315,43.486264
316,0.633037
320,0.633037
323,71.282805
324,0.633037
332,26.785196
333,7.094203
344,2.572062
352,0.633037
354,0.633037
355,7.239342
356,2.572062
360,0.633037
366,0.633037
367,3.954120
370,292.562248
374,0.633037
375,0.633037
376,0.633037
378,147.397694
381,118.884358
382,26.785196
384,0.633037
386,0.633037
387,14.298619
388,0.633037
389,0.633037
390,0.633037
393,0.633037
394,232.288603
396,2.359966
397,19.752191
399,165.003824
400,20.069430
401,0.633037
402,37.082694
403,20.069430
406,0.633037
411,0.633037
414,141.634423
415,31.675616
417,35.503011
424,12.225462
431,37.082694
432,18.069981
437,14.298619
439,11.796592
441,2.359966
442,55.971735
446,7.181685
451,49.269509
457,26.785196
458,0.633037
466,7.591643
468,20.727181
469,31.402693
471,14.298619
473,100.138144
474,94.300697
483,10.588128
489,2.572062
503,12.674136
515,0.633037
517,44.748310
519,3.416913
522,2.146082
529,9.424535
532,36.402830
535,0.633037
536,0.633037
540,10.588128
543,14.298619
546,0.633037
550,27.596584
551,0.633037
552,2.572062
555,9.424535
557,0.633037
558,48.793468
564,2.572062
569,2.572062
578,5.761210
581,0.633037
587,141.634423
590,32.790783
598,9.424535
599,113.578680
603,3.416913
604,0.633037
610,26.785196
613,34.062785
617,26.785196
626,6.238546
628,8.391060
631,0.633037
632,0.633037
633,38.046299
640,6.238546
647,2.572062
651,33.961953
652,21.744638
654,4.998018
659,91.696420
