user_id,predict
2,1.569117
7,84.433079
15,5.506276
18,140.541818
23,0.435632
26,0.510930
27,3.606162
30,0.910886
34,1.448382
37,2.839633
44,92.201453
45,9.888734
47,2.578586
48,0.465094
52,35.795919
53,254.858434
55,36.941090
58,0.440391
59,45.240083
61,82.769868
63,5.360438
67,22.905373
75,2.444429
80,5.987882
96,0.569787
102,7.794280
104,1.092388
110,34.087204
112,3.574784
118,4.286905
131,7.588055
132,27.409322
133,18.053450
141,0.645710
143,38.601352
145,6.144900
147,113.664510
148,0.307577
150,7.652366
151,4.355395
152,14.103975
154,1.348822
166,0.504894
168,589.809165
169,8.022860
173,2.157213
176,296.017023
179,6.612877
183,0.452652
186,0.604751
187,0.727910
196,5.842025
197,45.728171
198,784.570666
203,437.749256
209,23.916022
213,0.513522
217,8.391793
221,1.321680
231,34.912260
239,18.171342
243,1.885627
244,21.867994
247,0.448591
258,4.536694
260,3.788431
263,248.063122
264,3.269564
267,2.500730
272,17.272625
280,28.923694
281,8.293660
283,101.920504
286,14.516082
288,72.406702
290,6.160844
292,7.114394
293,2.551633
298,142.488333
300,8.118403
304,4.674061
309,15.200850
310,2.724321
312,4.019158
313,1.564496
315,24.651124
316,2.416412
320,0.511612
323,61.256844
324,1.239314
332,101.891504
333,5.511828
344,2.823921
352,0.553556
354,0.578653
355,12.658157
356,2.864350
360,0.615525
366,0.603280
367,18.190906
370,185.691201
374,1.780103
375,0.509927
376,0.589466
378,110.045913
381,159.070055
382,16.874368
384,0.787318
386,0.457119
387,22.635008
388,1.063354
389,0.429677
390,1.682024
393,0.721293
394,235.807133
396,1.074171
397,29.494795
399,156.288184
400,6.492433
401,2.795556
402,17.986712
403,15.263987
406,2.255189
411,3.075002
414,199.176706
415,18.810158
417,15.826293
424,3.680686
431,31.121437
432,34.160076
437,15.047536
439,8.535296
441,4.800036
442,38.988462
446,3.838658
451,53.788165
457,20.851696
458,1.079260
466,6.217370
468,15.688019
469,52.105904
471,14.991598
473,46.935979
474,78.626273
483,33.516858
489,4.125311
503,9.518452
515,0.507398
517,20.164504
519,1.545715
522,2.470930
529,18.655117
532,43.835786
535,0.795496
536,0.465135
540,4.473621
