user_id,predict
2,1.967971
7,90.507893
15,5.343878
18,118.508170
23,0.542940
26,0.549987
27,3.392725
30,1.032830
34,0.907423
37,3.296545
44,90.223821
45,12.024353
47,2.358384
48,0.173267
52,42.172562
53,255.087653
55,42.281029
58,0.333419
59,42.117559
61,68.813747
63,5.294479
67,23.405684
75,3.763360
80,5.737180
96,0.241076
102,9.205240
104,1.584804
110,35.096251
112,3.588728
118,6.219052
131,9.600907
132,38.874130
133,18.332919
141,0.828997
143,46.334998
145,6.528952
147,85.978753
148,0.630195
150,6.718910
151,2.893462
152,15.742773
154,1.639848
166,0.924232
168,430.103912
169,6.089408
173,1.670035
176,250.498505
179,8.884040
183,0.360233
186,0.371006
187,0.768889
196,7.024701
197,54.361902
198,552.408334
203,329.377866
209,24.369138
213,0.602516
217,8.790313
221,1.055995
231,39.251895
239,21.369374
243,1.442941
244,22.602617
247,0.435645
258,5.378769
260,5.974572
263,210.350055
264,2.173772
267,1.920470
272,21.016680
280,23.507000
281,21.885727
283,109.741283
286,21.154589
288,84.725909
290,6.308604
292,5.642262
293,3.743818
298,102.635593
300,9.727717
304,7.408612
309,18.095833
310,3.240391
312,4.997069
313,0.813113
315,24.098926
316,1.586306
320,0.588542
323,61.922085
324,1.482547
332,84.086865
333,5.533296
344,2.512368
352,0.934873
354,1.071676
355,11.620677
356,4.390300
360,0.307954
366,0.367709
367,24.375353
370,187.073635
374,0.668900
375,0.512184
376,0.297567
378,79.146919
381,125.307560
382,19.988217
384,0.750254
386,0.802288
387,25.595628
388,1.195446
389,0.479014
390,0.914652
393,0.967128
394,218.974497
396,0.745592
397,27.549436
399,164.413468
400,6.163235
401,2.450952
402,15.273574
403,14.005799
406,1.807815
411,3.058811
414,174.466007
415,20.978879
417,14.135124
424,11.724231
431,29.988634
432,31.530447
437,18.990940
439,10.621599
441,5.556848
442,36.993958
446,2.488318
451,51.855518
457,21.795007
458,1.670258
466,5.078610
468,15.326945
469,35.644885
471,15.333815
473,45.228107
474,86.251237
483,41.912814
489,3.679232
503,10.943893
515,0.500978
517,21.480507
519,1.287703
522,2.270457
529,18.741018
532,39.440972
535,0.757292
536,0.157047
540,5.485693
543,24.466116
546,0.703066
550,19.872142
551,0.601401
552,8.360324
555,5.389759
557,0.406905
558,71.831861
564,1.077758
569,4.439695
578,4.010252
581,0.607356
587,219.118223
590,22.356769
598,8.265765
599,83.781681
603,2.373970
604,1.509826
610,21.538087
613,23.979667
617,35.911880
626,8.480758
628,15.167989
631,0.513070
632,0.991484
633,90.277839
640,27.991386
647,2.707297
651,41.525480
652,10.258057
654,4.956435
659,54.734236
665,0.648402
668,143.465978
670,0.573316
673,39.415430
675,5.873828
685,14.701213
692,2.493844
693,18.526918
694,0.767147
697,141.032899
703,0.354901
714,1.189407
719,57.787262
723,0.610667
726,53.119769
731,0.783561
736,53.674887
738,18.762307
745,168.941062
746,1.335279
750,20.560157
762,0.671170
763,0.603062
765,3.123079
766,0.351899
767,1.055452
768,14.667451
