user_id,predict
2,1.972413
7,57.922268
15,5.504168
18,119.655304
23,0.14601126
26,0.2562757
27,4.356749
30,1.211395
34,1.8701435
37,4.038871
44,85.08959
45,8.632451
47,1.7834435
48,0.1528704
52,38.91063
53,233.20377
55,41.725727
58,0.16864608
59,33.029835
61,67.5893
63,6.356531
67,23.53031
75,3.3276017
80,6.75126
96,0.15202878
102,8.953334
104,1.9815665
110,36.36402
112,2.8343763
118,7.414856
131,9.681299
132,33.634296
133,15.767033
141,0.5317298
143,38.57472
145,7.0551553
147,113.16586
148,0.4859735
150,5.9945784
151,2.7995195
152,17.229887
154,1.8138074
166,0.66558504
168,457.07996
169,6.2294745
173,2.1012797
176,239.35161
179,8.730697
183,0.27051407
186,0.17999385
187,1.0011109
196,7.992189
197,45.1894
198,663.4981
203,385.5778
209,20.372196
213,0.7043919
217,9.482427
221,0.9434634
231,37.731377
239,19.5993
243,1.5091465
244,22.534542
247,0.28155515
258,4.9757705
260,4.541689
263,278.29416
264,2.835114
267,1.6091284
272,15.99666
280,27.05812
281,8.146042
283,97.90125
286,17.47335
288,69.20269
290,7.626458
292,8.325708
293,2.4644217
298,125.06326
300,9.445541
304,6.9639335
309,19.839008
310,5.1961336
312,4.5663824
313,0.81477946
315,21.101862
316,2.6915977
320,0.42193666
323,84.67369
324,1.1400169
332,78.14991
333,5.061766
344,2.591557
352,0.8078276
354,1.0397757
355,12.702735
356,6.1375375
360,0.4258091
366,0.22096841
367,25.50094
370,176.59308
374,0.8490389
375,0.50861955
376,0.2202723
378,105.90772
381,128.28214
382,12.86731
384,0.84328556
386,0.68568355
387,23.459919
388,1.415278
389,0.14774294
390,1.5273426
393,0.94157636
394,165.54036
396,0.83418226
397,32.692295
399,144.85098
400,6.158402
401,2.238401
402,20.032751
403,13.902615
406,1.7115549
411,3.393272
414,209.00269
415,16.527042
417,16.345585
424,6.510864
431,25.877502
432,37.526608
437,14.194481
439,10.264236
441,5.2099395
442,37.370914
446,2.8578851
451,55.308025
457,18.714966
458,2.3742611
466,6.8222113
468,19.945044
469,41.96468
471,15.294506
473,42.242786
474,69.4539
483,47.894882
489,3.5587578
503,9.723141
515,0.22521217
517,16.439903
519,0.98841083
522,2.5236433
529,19.635868
532,49.18306
535,0.6376352
536,0.0
540,5.1010933
543,29.144243
546,0.51918864
550,21.523853
551,1.0722556
552,8.9137335
555,5.5256824
557,0.36776146
558,83.40209
564,0.9354308
569,3.702296
578,6.2702117
581,0.20960578
587,256.87366
590,17.979313
598,8.607323
599,64.0308
603,3.8204567
604,1.5770514
610,20.085073
613,24.34391
617,28.91925
626,9.198657
628,15.264189
631,0.3010057
632,1.1281459
633,90.63202
640,35.50912
647,2.5201638
651,57.458656
652,9.898157
654,4.811262
659,60.5056
665,0.5929188
668,176.02695
670,0.32345665
673,45.407055
675,6.8368163
685,8.6722975
692,2.7169144
693,17.132849
694,0.8145199
697,153.86258
703,0.10645688
714,0.6990392
719,45.1711
723,0.25361222
726,47.234673
731,0.47427583
736,51.64818
738,22.475342
745,188.60458
746,1.5597265
750,21.06274
762,1.1867657
763,0.6356724
765,2.2218032
766,0.2830544
767,0.67303425
768,17.664892
770,81.429306
782,11.897098
783,0.26153457
785,5.9439893
786,15.936885
791,2.1596189
793,46.188053
796,1.3365988
797,47.549347
798,5.7005267
799,1.8753363
803,51.129753
812,5.02693
824,6.830298
827,0.43227473
830,5.855093
832,16.410389
834,2.504247
837,12.780901
839,40.471714
