user_id,predict
2,2.476242
7,75.214125
15,3.720961
18,140.172858
23,0.388207
26,0.655805
27,3.341419
30,0.963110
34,0.960436
37,3.432543
44,86.230354
45,12.043084
47,1.784693
48,0.169085
52,39.967960
53,240.872871
55,35.966336
58,0.413892
59,35.744021
61,82.912743
63,3.740009
67,27.289755
75,2.858198
80,6.532207
96,0.423640
102,8.809167
104,1.916481
110,39.892670
112,4.046414
118,7.452495
131,9.090717
132,34.297415
133,18.261921
141,0.615019
143,42.979548
145,6.672074
147,94.568253
148,0.778302
150,6.858992
151,4.133320
152,13.558608
154,1.653061
166,0.607365
168,534.971924
169,7.924477
173,1.542913
176,264.867454
179,10.049685
183,0.489159
186,0.481563
187,0.857024
196,5.431471
197,60.280317
198,625.794602
203,351.271103
209,27.192702
213,0.532627
217,8.626354
221,0.790942
231,33.025382
239,17.478474
243,1.520290
244,25.166170
247,0.648209
258,5.533443
260,5.438775
263,239.620846
264,2.322547
267,1.395836
272,17.337855
280,23.841291
281,15.262310
283,111.229207
286,22.461112
288,79.979696
290,7.822877
292,6.730627
293,4.283004
298,138.456033
300,7.480891
304,6.381555
309,19.594599
310,3.262043
312,4.054835
313,0.989399
315,19.463734
316,1.573834
320,0.637354
323,76.692624
324,1.146820
332,79.050427
333,3.754285
344,2.710162
352,1.209213
354,1.013588
355,12.008191
356,4.562904
360,0.593465
366,0.527663
367,18.186852
370,180.507072
374,1.421704
375,0.681999
376,0.350154
378,106.354176
381,127.764015
382,17.092781
384,0.893350
386,0.864963
387,29.605187
388,1.239867
389,0.572495
390,3.078609
393,1.258665
394,206.963893
396,0.876019
397,34.683018
399,170.819146
400,6.980969
401,2.985706
402,17.355675
403,12.038354
406,1.498087
411,4.002419
414,166.159450
415,18.735045
417,19.039361
424,9.774544
431,22.738338
432,27.269460
437,21.451164
439,10.645991
441,4.861451
442,37.937996
446,3.017744
451,44.433723
457,18.947610
458,2.028496
466,5.539826
468,13.838873
469,35.805818
471,14.414115
473,44.546451
474,85.467727
483,45.211172
489,2.780958
503,10.243326
515,0.526364
517,24.908061
519,1.164122
522,2.674502
529,21.546287
532,37.939568
535,0.880606
536,0.320782
540,8.363213
543,33.049552
546,0.610849
550,18.243870
551,0.628961
552,6.832476
555,4.899819
557,0.536117
558,72.505060
564,1.682976
569,4.808859
578,5.108593
581,0.445629
587,243.458909
590,20.395356
598,7.882190
599,91.129391
603,3.078214
604,1.544389
610,22.253032
613,29.099916
617,30.677319
626,6.137255
628,14.181718
631,0.553215
632,1.256820
633,88.507691
640,21.769753
647,2.176624
651,46.157500
652,8.196717
654,3.453331
659,60.360899
665,0.307435
668,147.226817
670,0.547950
673,38.470386
675,6.548384
685,14.221855
692,2.245337
693,19.398728
694,0.613330
697,152.611269
703,0.414610
714,0.942768
719,43.993506
723,0.583835
726,61.693829
731,0.692347
736,52.582489
738,31.415503
745,156.778047
746,1.148110
750,24.714975
762,0.969436
763,0.659388
765,2.094617
766,0.481300
767,0.725661
768,10.673263
770,64.958582
782,8.726760
783,0.584040
785,7.175544
786,12.354996
791,2.259377
793,49.193492
796,1.659400
797,58.905288
798,4.521378
799,1.789821
803,47.919079
812,5.081749
824,3.956656
827,0.569808
830,6.646906
832,18.050141
834,1.701568
837,17.425305
839,37.762039
843,12.114801
845,28.670879
847,1.996920
850,3.909991
851,6.810350
852,100.078667
854,35.864340
855,274.179466
856,21.736608
860,31.919885
862,2.215674
875,10.936273
876,2.229891
877,3.706120
880,19.428415
884,18.487551
885,3.837869
886,103.780292
887,8.064827
897,1.267022
905,1.126186
908,2.608777
909,17.625208
910,0.207723
916,31.569371
919,35.329249
921,8.790782
933,0.990882
935,37.790084
936,48.115793
940,2.668358
943,19.158081
948,1.128075
949,0.702747
951,0.571298
952,2.203391
953,0.639415
959,7.936210
963,1.601379
969,303.627954
979,224.361272
980,4.381236
981,43.918735
984,1.037269
989,1.714630
994,10.315412
997,0.912027
999,43.132450
1003,796.336196
1010,21.343243
1014,3.537831
